vendor_id,rail,rate_bps,settlement,fee_cap,p_accept,e_ltv
V005069,ach_flat,0,next_day,n/a,0.97,3197.7
V005070,virtual_card,280,same_day,none,0.553,90821.36
V005071,ach_flat,0,next_day,n/a,0.97,1195.42
V005072,virtual_card,280,next_day,capped,0.494,12218.93
V005073,virtual_card,150,next_day,none,0.558,205977.41
V005074,virtual_card,280,same_day,none,0.78,355208.16
V005075,virtual_card,150,next_day,none,0.414,23925.7
V005076,virtual_card,280,same_day,none,0.623,135266.91
V005077,virtual_card,150,same_day,none,0.41,100220.29
V005078,ach_flat,0,next_day,n/a,0.97,98979.65
V005079,virtual_card,150,same_day,none,0.451,124286.19
V005080,ach_flat,0,next_day,n/a,0.97,9842.42
V005081,virtual_card,150,next_day,capped,0.693,1702834.25
V005082,virtual_card,280,same_day,none,0.723,1286656.88
V005083,virtual_card,280,next_day,none,0.714,971042.75
V005084,virtual_card,220,next_day,none,0.454,15034.22
V005085,virtual_card,280,same_day,none,0.624,43983.39
V005086,ach_flat,0,next_day,n/a,0.97,65453.55
V005087,virtual_card,80,next_day,capped,0.497,20198.9
V005088,virtual_card,80,next_day,none,0.501,50036.39
V005089,virtual_card,150,next_day,capped,0.703,559403.38
V005090,virtual_card,280,same_day,none,0.798,262745.25
V005091,virtual_card,280,next_day,none,0.547,123268.75
V005092,ach_flat,0,next_day,n/a,0.97,12414.96
V005093,ach_flat,0,next_day,n/a,0.97,25486.04
V005094,virtual_card,280,same_day,none,0.732,140680.09
V005095,ach_flat,0,next_day,n/a,0.97,5274.88
V005096,virtual_card,220,next_day,none,0.411,19042.64
V005097,virtual_card,220,same_day,none,0.519,132517.19
V005098,virtual_card,220,same_day,none,0.491,14346.58
V005099,ach_flat,0,next_day,n/a,0.97,11466.06
V005100,virtual_card,280,same_day,none,0.466,108168.33
V005101,ach_flat,0,next_day,n/a,0.97,8954.66
V005102,virtual_card,220,same_day,none,0.421,41059.9
V005103,ach_flat,0,next_day,n/a,0.97,38996.54
V005104,ach_flat,0,next_day,n/a,0.97,19617.51
V005105,virtual_card,280,next_day,capped,0.864,122471.03
V005106,virtual_card,220,same_day,none,0.743,66611.26
V005107,virtual_card,280,next_day,capped,0.596,357238.22
V005108,virtual_card,150,same_day,none,0.422,38426.79
V005109,virtual_card,280,same_day,none,0.819,20944.29
V005110,virtual_card,280,same_day,none,0.754,44847.86
V005111,virtual_card,80,same_day,none,0.43,64701.98
V005112,virtual_card,220,same_day,none,0.443,48975.05
V005113,virtual_card,220,same_day,none,0.503,181876.23
V005114,virtual_card,150,next_day,none,0.54,32664.17
V005115,ach_flat,0,next_day,n/a,0.97,14158.33
V005116,ach_flat,0,next_day,n/a,0.97,745.66
V005117,virtual_card,280,next_day,capped,0.624,3630112.5
V005118,virtual_card,150,next_day,none,0.415,1267.4
V005119,virtual_card,280,same_day,none,0.556,303983.16
V005120,virtual_card,80,next_day,none,0.415,12311.43
V005121,virtual_card,150,next_day,capped,0.666,280524.59
V005122,virtual_card,220,next_day,capped,0.556,1461273.25
V005123,ach_flat,0,next_day,n/a,0.97,20579.92
V005124,ach_flat,0,next_day,n/a,0.97,54784.42
V005125,virtual_card,280,same_day,none,0.643,137344.05
V005126,ach_flat,0,next_day,n/a,0.97,17350.3
V005127,virtual_card,80,same_day,none,0.472,64273.6
V005128,virtual_card,220,next_day,none,0.452,98496.48
V005129,ach_flat,0,next_day,n/a,0.97,29118.26
V005130,virtual_card,220,same_day,none,0.453,101910.68
V005131,virtual_card,220,next_day,none,0.449,61061.08
V005132,virtual_card,150,same_day,none,0.445,101278.8
V005133,virtual_card,280,same_day,none,0.54,12316.45
V005134,virtual_card,280,same_day,none,0.468,5075.99
V005135,ach_flat,0,next_day,n/a,0.97,36994.61
V005136,virtual_card,220,next_day,none,0.469,5691.12
V005137,virtual_card,280,next_day,capped,0.707,6187.83
V005138,virtual_card,280,same_day,none,0.593,36536.01
V005139,virtual_card,280,next_day,none,0.429,36919.99
V005140,virtual_card,280,same_day,none,0.653,15408.46
V005141,virtual_card,220,same_day,none,0.527,52332.72
V005142,virtual_card,280,same_day,none,0.631,469884.62
V005143,virtual_card,220,next_day,capped,0.436,164500.16
V005144,virtual_card,280,next_day,capped,0.702,331816.31
V005145,ach_flat,0,next_day,n/a,0.97,47394.49
V005146,ach_flat,0,next_day,n/a,0.97,253.08
V005147,virtual_card,280,next_day,none,0.451,54103.06
V005148,virtual_card,220,same_day,none,0.43,32753.37
V005149,virtual_card,280,same_day,none,0.78,105056.21
V005150,virtual_card,280,same_day,none,0.735,166826.14
V005151,virtual_card,150,next_day,capped,0.56,1010819.38
V005152,virtual_card,280,next_day,capped,0.459,87055.41
V005153,virtual_card,220,same_day,capped,0.404,61710.09
V005154,ach_flat,0,next_day,n/a,0.97,3128.6
V005155,virtual_card,280,same_day,capped,0.746,1442193.62
V005156,ach_flat,0,next_day,n/a,0.97,3279.96
V005157,virtual_card,150,same_day,none,0.568,18167.49
V005158,virtual_card,220,same_day,none,0.708,412104.03
V005159,virtual_card,280,same_day,none,0.87,1142903.88
V005160,virtual_card,80,next_day,capped,0.53,10645.71
V005161,ach_flat,0,next_day,n/a,0.97,8064.89
V005162,virtual_card,280,next_day,none,0.414,56538.6
V005163,ach_flat,0,next_day,n/a,0.97,8400.78
V005164,virtual_card,80,next_day,none,0.462,40498.56
V005165,virtual_card,280,next_day,none,0.596,3131.91
V005166,virtual_card,220,same_day,capped,0.635,6301729.0
V005167,virtual_card,280,same_day,none,0.718,48774.36
V005168,virtual_card,220,same_day,none,0.507,250934.73
V005169,virtual_card,150,next_day,none,0.407,26522.52
V005170,ach_flat,0,next_day,n/a,0.97,6006.63
V005171,ach_flat,0,next_day,n/a,0.97,96980.78
V005172,ach_flat,0,next_day,n/a,0.97,18937.45
V005173,virtual_card,80,next_day,none,0.513,285691.97
V005174,ach_flat,0,next_day,n/a,0.97,43362.77
V005175,virtual_card,150,next_day,none,0.52,29353.66
V005176,virtual_card,280,next_day,capped,0.552,28117.58
V005177,virtual_card,280,next_day,none,0.724,7517.62
V005178,virtual_card,280,next_day,capped,0.812,87288.38
V005179,virtual_card,280,same_day,none,0.771,109109.05
V005180,virtual_card,280,next_day,capped,0.642,233587.12
V005181,virtual_card,280,same_day,capped,0.877,25647.94
V005182,ach_flat,0,next_day,n/a,0.97,20191.77
V005183,virtual_card,280,next_day,none,0.782,87715.18
V005184,virtual_card,280,same_day,capped,0.902,150681.75
V005185,virtual_card,280,next_day,none,0.492,50395.05
V005186,virtual_card,280,next_day,none,0.678,64949.7
V005187,virtual_card,150,same_day,none,0.479,256122.94
V005188,virtual_card,280,next_day,none,0.464,25843.86
V005189,virtual_card,280,same_day,none,0.559,89377.5
V005190,virtual_card,220,same_day,none,0.513,125017.44
V005191,virtual_card,280,next_day,capped,0.741,15246.94
V005192,virtual_card,80,next_day,capped,0.499,162597.38
V005193,virtual_card,220,same_day,none,0.551,40455.6
V005194,virtual_card,280,next_day,capped,0.836,935531.94
V005195,virtual_card,280,next_day,none,0.544,63802.02
V005196,ach_flat,0,next_day,n/a,0.97,1883.39
V005197,virtual_card,280,next_day,none,0.416,63867.0
V005198,virtual_card,280,same_day,none,0.588,275697.5
V005199,virtual_card,280,next_day,capped,0.736,179416.2
V005200,virtual_card,280,same_day,none,0.619,4406.72
V005201,virtual_card,220,same_day,none,0.632,244549.64
V005202,ach_flat,0,next_day,n/a,0.97,16745.05
V005203,virtual_card,150,next_day,capped,0.805,277643.75
V005204,ach_flat,0,next_day,n/a,0.97,64988.33
V005205,virtual_card,280,same_day,capped,0.648,26769.48
V005206,ach_flat,0,next_day,n/a,0.97,30322.63
V005207,virtual_card,280,next_day,capped,0.759,73226.34
V005208,virtual_card,150,next_day,none,0.424,147823.27
V005209,virtual_card,220,next_day,none,0.563,408638.72
V005210,virtual_card,220,same_day,none,0.415,36115.04
V005211,virtual_card,280,next_day,capped,0.642,86521.42
V005212,virtual_card,280,same_day,none,0.52,16821.83
V005213,virtual_card,150,next_day,none,0.712,79438.9
V005214,virtual_card,280,same_day,none,0.669,586670.5
V005215,virtual_card,280,same_day,none,0.488,51998.09
V005216,virtual_card,280,same_day,none,0.63,1815175.88
V005217,ach_flat,0,next_day,n/a,0.97,16516.01
V005218,ach_flat,0,next_day,n/a,0.97,9771.9
V005219,virtual_card,220,same_day,none,0.587,279197.41
V005220,virtual_card,220,same_day,none,0.423,72996.42
V005221,virtual_card,150,same_day,none,0.403,202761.03
V005222,virtual_card,220,same_day,capped,0.533,16902.25
V005223,virtual_card,280,next_day,none,0.554,511356.59
V005224,virtual_card,280,next_day,capped,0.53,121123.45
V005225,virtual_card,150,next_day,none,0.488,22928.53
V005226,virtual_card,280,same_day,none,0.445,81620.3
V005227,virtual_card,150,next_day,none,0.721,25975.86
V005228,virtual_card,280,same_day,capped,0.753,1656239.38
V005229,virtual_card,280,same_day,none,0.576,42097.37
V005230,ach_flat,0,next_day,n/a,0.97,42114.92
V005231,virtual_card,150,next_day,capped,0.443,44506.3
V005232,virtual_card,280,same_day,none,0.535,195946.64
V005233,virtual_card,280,next_day,capped,0.464,23214.39
V005234,virtual_card,280,next_day,capped,0.831,30326.6
V005235,virtual_card,150,same_day,none,0.412,8730.14
V005236,virtual_card,280,next_day,capped,0.751,9361.92
V005237,virtual_card,280,same_day,capped,0.639,202148.72
V005238,virtual_card,150,same_day,none,0.404,89190.01
V005239,virtual_card,220,same_day,capped,0.425,21148.27
V005240,virtual_card,150,same_day,none,0.519,88468.98
V005241,virtual_card,280,next_day,none,0.609,146938.61
V005242,virtual_card,150,same_day,capped,0.507,13497.64
V005243,virtual_card,220,next_day,none,0.463,503785.41
V005244,virtual_card,220,next_day,none,0.559,684264.0
V005245,virtual_card,280,next_day,capped,0.552,157017.02
V005246,virtual_card,280,same_day,none,0.736,1604553.75
V005247,virtual_card,280,next_day,none,0.649,59733.79
V005248,virtual_card,220,same_day,none,0.615,146050.45
V005249,virtual_card,280,next_day,capped,0.757,122101.33
V005250,virtual_card,220,same_day,none,0.468,795112.75
V005251,virtual_card,150,same_day,none,0.52,132759.73
V005252,virtual_card,280,next_day,capped,0.874,8829.4
V005253,virtual_card,220,same_day,capped,0.536,164955.38
V005254,virtual_card,280,same_day,none,0.682,14764.53
V005255,ach_flat,0,next_day,n/a,0.97,33985.81
V005256,ach_flat,0,next_day,n/a,0.97,24915.77
V005257,virtual_card,220,next_day,capped,0.667,1150177.25
V005258,virtual_card,80,next_day,none,0.415,86018.39
V005259,virtual_card,80,next_day,none,0.444,217906.95
V005260,virtual_card,280,same_day,capped,0.656,68718.31
V005261,virtual_card,280,same_day,capped,0.876,86965.94
V005262,virtual_card,220,same_day,capped,0.56,4109804.0
V005263,virtual_card,220,next_day,capped,0.561,1068154.38
V005264,virtual_card,280,next_day,capped,0.895,6971.59
V005265,ach_flat,0,next_day,n/a,0.97,38759.57
V005266,ach_flat,0,next_day,n/a,0.97,13671.89
V005267,ach_flat,0,next_day,n/a,0.97,41761.96
V005268,virtual_card,280,next_day,capped,0.896,500298.19
V005269,virtual_card,280,same_day,none,0.631,91338.93
V005270,virtual_card,220,next_day,none,0.56,48442.47
V005271,virtual_card,280,next_day,capped,0.686,55133.93
V005272,virtual_card,280,same_day,none,0.884,301037.59
V005273,ach_flat,0,next_day,n/a,0.97,80026.21
V005274,ach_flat,0,next_day,n/a,0.97,39318.11
V005275,ach_flat,0,next_day,n/a,0.97,12020.53
V005276,virtual_card,220,same_day,none,0.41,99122.98
V005277,virtual_card,220,same_day,capped,0.478,424431.94
V005278,ach_flat,0,next_day,n/a,0.97,21712.43
V005279,virtual_card,150,next_day,none,0.445,28996.04
V005280,ach_flat,0,next_day,n/a,0.97,9173.94
V005281,virtual_card,280,same_day,none,0.477,24033.83
V005282,ach_flat,0,next_day,n/a,0.97,57750.0
V005283,virtual_card,220,same_day,none,0.612,45705.1
V005284,ach_flat,0,next_day,n/a,0.97,7974.23
V005285,virtual_card,280,next_day,capped,0.569,123020.69
V005286,ach_flat,0,next_day,n/a,0.97,21159.88
V005287,virtual_card,220,same_day,capped,0.51,42945.13
V005288,virtual_card,280,next_day,capped,0.88,384602.91
V005289,virtual_card,280,next_day,capped,0.909,5075443.0
V005290,virtual_card,280,same_day,none,0.73,217296.7
V005291,virtual_card,150,same_day,capped,0.542,52866.63
V005292,virtual_card,280,same_day,none,0.872,395945.53
V005293,virtual_card,150,next_day,none,0.447,59441.43
V005294,virtual_card,280,next_day,capped,0.912,2026660.12
V005295,virtual_card,280,same_day,none,0.906,2506876.5
V005296,ach_flat,0,next_day,n/a,0.97,607.59
V005297,virtual_card,280,same_day,capped,0.877,538202.5
V005298,virtual_card,280,next_day,none,0.404,13643.28
V005299,virtual_card,280,same_day,none,0.675,44913.79
V005300,virtual_card,150,next_day,none,0.427,42805.05
V005301,ach_flat,0,next_day,n/a,0.97,2826.86
V005302,virtual_card,280,next_day,none,0.405,69531.9
V005303,virtual_card,80,same_day,capped,0.415,231285.23
V005304,virtual_card,150,next_day,capped,0.56,687652.75
V005305,virtual_card,280,same_day,none,0.523,82157.12
V005306,ach_flat,0,next_day,n/a,0.97,28402.15
V005307,ach_flat,0,next_day,n/a,0.97,106968.23
V005308,virtual_card,150,next_day,none,0.512,9191.83
V005309,virtual_card,280,next_day,none,0.663,160085.17
V005310,ach_flat,0,next_day,n/a,0.97,37091.41
V005311,virtual_card,280,same_day,none,0.58,22481.08
V005312,ach_flat,0,next_day,n/a,0.97,42442.05
V005313,virtual_card,220,same_day,none,0.488,115015.0
V005314,virtual_card,280,next_day,none,0.449,154834.2
V005315,virtual_card,220,same_day,none,0.535,33585.84
V005316,virtual_card,280,same_day,none,0.492,303655.78
V005317,virtual_card,280,next_day,capped,0.865,155085.41
V005318,ach_flat,0,next_day,n/a,0.97,54558.04
V005319,ach_flat,0,next_day,n/a,0.97,10175.78
V005320,virtual_card,220,same_day,capped,0.434,183486.94
V005321,virtual_card,220,next_day,capped,0.725,1789093.38
V005322,virtual_card,280,same_day,none,0.929,290738.38
V005323,virtual_card,150,next_day,capped,0.507,344576.62
V005324,virtual_card,80,next_day,capped,0.506,79178.77
V005325,virtual_card,280,same_day,none,0.861,79143.18
V005326,ach_flat,0,next_day,n/a,0.97,4596.31
V005327,virtual_card,280,next_day,capped,0.573,2250675.25
V005328,ach_flat,0,next_day,n/a,0.97,24592.33
V005329,ach_flat,0,next_day,n/a,0.97,16565.86
V005330,ach_flat,0,next_day,n/a,0.97,26464.49
V005331,virtual_card,280,same_day,none,0.628,4224.84
V005332,ach_flat,0,next_day,n/a,0.97,27710.63
V005333,virtual_card,280,same_day,none,0.806,21110.71
V005334,virtual_card,280,next_day,capped,0.723,207727.52
V005335,virtual_card,280,same_day,none,0.442,196270.31
V005336,ach_flat,0,next_day,n/a,0.97,18529.63
V005337,virtual_card,80,next_day,none,0.474,45074.55
V005338,virtual_card,80,next_day,none,0.423,51085.21
V005339,virtual_card,150,next_day,none,0.457,140771.11
V005340,virtual_card,280,same_day,none,0.451,35707.2
V005341,virtual_card,80,next_day,none,0.467,194882.62
V005342,virtual_card,280,same_day,none,0.453,17524.75
V005343,virtual_card,280,same_day,none,0.682,25011.19
V005344,virtual_card,280,same_day,capped,0.64,72026.27
V005345,ach_flat,0,next_day,n/a,0.97,27188.43
V005346,virtual_card,280,same_day,capped,0.84,61122.84
V005347,virtual_card,280,same_day,none,0.813,105009.12
V005348,ach_flat,0,next_day,n/a,0.97,2793.4
V005349,virtual_card,280,next_day,none,0.52,94541.32
V005350,virtual_card,280,same_day,none,0.576,160452.61
V005351,virtual_card,220,same_day,none,0.708,341810.56
V005352,virtual_card,220,next_day,none,0.44,31034.33
V005353,virtual_card,280,same_day,none,0.679,44963.49
V005354,virtual_card,280,same_day,none,0.574,52363.73
V005355,virtual_card,280,same_day,capped,0.793,293726.22
V005356,ach_flat,0,next_day,n/a,0.97,64324.3
V005357,ach_flat,0,next_day,n/a,0.97,11508.85
V005358,virtual_card,280,same_day,capped,0.727,864487.69
V005359,virtual_card,280,next_day,none,0.601,83365.18
V005360,virtual_card,280,next_day,capped,0.812,339388.91
V005361,virtual_card,280,same_day,none,0.45,279585.78
V005362,ach_flat,0,next_day,n/a,0.97,13139.72
V005363,virtual_card,280,next_day,none,0.734,630002.0
V005364,virtual_card,280,same_day,none,0.706,1317765.5
V005365,ach_flat,0,next_day,n/a,0.97,41494.8
V005366,virtual_card,280,same_day,none,0.617,172739.28
V005367,virtual_card,280,same_day,none,0.661,2225122.75
V005368,ach_flat,0,next_day,n/a,0.97,16435.32
V005369,ach_flat,0,next_day,n/a,0.97,28541.4
V005370,virtual_card,150,same_day,none,0.415,19905.84
V005371,virtual_card,150,next_day,none,0.407,140108.53
V005372,virtual_card,280,same_day,none,0.75,140030.91
V005373,virtual_card,150,next_day,none,0.646,38765.72
V005374,virtual_card,80,next_day,none,0.587,83752.8
V005375,virtual_card,220,same_day,none,0.541,59601.23
V005376,virtual_card,150,next_day,none,0.473,47572.04
V005377,virtual_card,280,next_day,none,0.655,14492.85
V005378,virtual_card,220,same_day,none,0.513,485416.25
V005379,virtual_card,280,same_day,none,0.443,98757.15
V005380,virtual_card,280,next_day,none,0.464,43175.81
V005381,virtual_card,280,same_day,capped,0.889,259776.34
V005382,virtual_card,220,same_day,none,0.641,726259.19
V005383,virtual_card,280,same_day,none,0.426,782.38
V005384,virtual_card,220,same_day,capped,0.675,188818.48
V005385,virtual_card,280,next_day,none,0.624,278055.69
V005386,virtual_card,280,next_day,none,0.498,159945.22
V005387,virtual_card,220,same_day,none,0.514,72048.74
V005388,virtual_card,220,same_day,capped,0.442,31752.52
V005389,virtual_card,280,next_day,capped,0.723,527066.88
V005390,virtual_card,280,same_day,none,0.509,24746.29
V005391,virtual_card,280,same_day,none,0.701,900336.12
V005392,virtual_card,280,same_day,none,0.493,63874.65
V005393,virtual_card,280,next_day,capped,0.82,1022240.12
V005394,ach_flat,0,next_day,n/a,0.97,38045.48
V005395,ach_flat,0,next_day,n/a,0.97,51400.48
V005396,virtual_card,220,same_day,none,0.607,55401.21
V005397,virtual_card,280,same_day,none,0.784,74702.52
V005398,ach_flat,0,next_day,n/a,0.97,56512.2
V005399,virtual_card,280,same_day,none,0.76,281776.12
V005400,virtual_card,280,next_day,capped,0.66,59672.79
V005401,virtual_card,220,same_day,none,0.451,193695.16
V005402,virtual_card,280,same_day,capped,0.862,39717.63
V005403,virtual_card,280,next_day,capped,0.782,357045.5
V005404,virtual_card,280,same_day,none,0.774,2029922.38
V005405,ach_flat,0,next_day,n/a,0.97,84094.5
V005406,virtual_card,280,next_day,capped,0.892,12723.73
V005407,virtual_card,150,next_day,none,0.435,320580.5
V005408,virtual_card,220,same_day,capped,0.495,85281.7
V005409,virtual_card,150,same_day,none,0.531,32321.34
V005410,ach_flat,0,next_day,n/a,0.97,37167.23
V005411,virtual_card,280,same_day,none,0.776,62569.96
V005412,virtual_card,280,next_day,none,0.614,115913.77
V005413,ach_flat,0,next_day,n/a,0.97,2969.22
V005414,virtual_card,280,next_day,capped,0.431,185849.73
