mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_payment_method,card_acceptance_history,past_data_quality_score,days_sales_outstanding,strategic_vendor,risk_level,metadata_strategy
5172,2988.22,17638.16,13,466162.32,1,True,card,rejected,0.234,60,False,medium,send_minimal
8911,5581.83,9412.25,23,1540585.08,2,True,card,accepted,0.483,40,False,high,send_minimal
8911,52354.11,242776.44,11,6910742.52,62,False,check,accepted,0.527,64,True,low,send_minimal
5211,4713.27,29954.18,24,1357421.76,2,True,card,accepted,,52,False,medium,send_minimal
8911,1242.22,6460.09,14,208692.96,72,False,card,accepted,0.487,51,True,medium,send_minimal
5172,1859.08,5279.82,17,379252.32,5,True,ach,accepted,0.792,25,False,medium,send_minimal
5172,11010.35,49576.57,11,1453366.2,138,False,check,rejected,0.524,34,True,medium,send_minimal
7399,1091.62,7672.65,27,353684.88,150,False,card,rejected,0.694,52,True,low,send_minimal
7372,948.51,3842.75,37,421138.44,77,False,ach,accepted,0.7,48,True,low,send_minimal
5199,540.0,1081.32,6,38880.0,5,True,ach,rejected,0.604,27,False,low,send_minimal
5172,1744.15,8365.39,27,565104.6,2,True,ach,never_offered,0.938,51,False,medium,send_minimal
7372,4019.25,16938.05,6,289386.0,17,False,ach,rejected,0.367,47,False,medium,send_minimal
7392,479.78,2543.17,22,126661.92,163,False,check,accepted,0.737,53,True,low,send_minimal
5199,436.44,3235.48,1,5237.28,179,False,check,rejected,0.629,46,False,medium,send_minimal
5065,999.31,1795.53,3,35975.16,14,False,ach,accepted,0.727,75,False,high,send_partial
5085,4349.87,26959.79,11,574182.84,110,False,check,accepted,0.481,58,False,low,send_minimal
5111,337.65,1620.48,6,24310.8,127,False,ach,rejected,,49,False,low,send_minimal
5172,1967.61,4041.18,6,141667.92,76,False,ach,accepted,0.794,53,False,high,send_minimal
5734,154.07,484.12,21,38825.64,166,False,check,rejected,0.275,37,False,medium,send_minimal
7399,1341.49,7895.59,1,16097.88,117,False,check,rejected,0.8,38,False,medium,send_minimal
5122,9270.76,58793.49,14,1557487.68,148,False,card,rejected,0.857,25,True,low,send_partial
7392,8533.65,30570.05,23,2355287.4,49,False,card,rejected,0.304,73,True,medium,send_minimal
5734,1602.29,3300.21,7,134592.36,99,False,check,rejected,0.241,41,False,low,send_minimal
5065,1498.07,8878.81,17,305606.28,0,True,check,rejected,0.213,47,False,medium,send_partial
5169,906.74,4678.22,13,141451.44,59,False,ach,rejected,0.579,34,False,low,send_partial
5137,1897.65,11378.65,5,113859.0,0,True,card,never_offered,0.222,42,False,low,send_minimal
4214,1958.99,15510.72,25,587697.0,179,False,card,rejected,0.843,51,False,low,send_minimal
4214,2742.88,17343.91,7,230401.92,2,True,card,rejected,0.92,74,False,high,send_full
7399,1747.79,12430.97,9,188761.32,164,False,ach,accepted,0.983,46,False,high,send_minimal
5199,697.32,4403.74,7,58574.88,4,True,check,rejected,0.827,41,False,low,send_partial
5199,2133.39,5816.7,5,128003.4,2,True,check,never_offered,0.469,45,False,low,send_full
5137,174.08,616.37,17,35512.32,2,True,check,never_offered,0.872,44,False,low,send_full
7392,219.5,1346.06,8,21072.0,126,False,check,accepted,0.869,72,False,low,send_minimal
5085,1981.5,3094.15,11,261558.0,2,True,check,rejected,0.531,60,False,medium,send_full
5137,80.19,394.81,20,19245.6,52,False,ach,accepted,0.666,44,False,low,send_partial
5111,751.17,2422.82,7,63098.28,5,True,card,rejected,0.622,66,False,medium,send_partial
5199,937.35,6384.55,6,67489.2,0,True,ach,rejected,,56,False,medium,send_partial
5137,320.99,2227.38,30,115556.4,141,False,card,accepted,0.517,40,False,medium,send_minimal
5111,657.68,4374.89,5,39460.8,83,False,ach,rejected,0.906,50,False,low,send_minimal
5169,4784.53,28100.98,15,861215.4,155,False,ach,accepted,1.0,57,True,low,send_minimal
7399,1820.73,4286.26,22,480672.72,5,True,card,accepted,0.819,43,False,low,send_minimal
5211,6670.14,32996.22,32,2561333.76,151,False,card,accepted,0.582,56,False,medium,send_minimal
7399,692.65,3288.24,10,83118.0,112,False,card,rejected,0.865,47,False,low,send_partial
4214,6451.24,37458.11,10,774148.8,64,False,check,rejected,0.741,60,True,low,send_minimal
4214,350.1,2490.26,4,16804.8,150,False,check,rejected,0.712,32,False,medium,send_partial
5169,248.47,1945.38,6,17889.84,23,False,card,accepted,0.36,46,False,low,send_minimal
4214,23755.05,47864.19,7,1995424.2,3,True,ach,accepted,0.709,38,False,low,send_minimal
4214,1907.33,10095.86,5,114439.8,56,False,check,rejected,0.663,66,False,low,send_minimal
8911,6308.62,19267.27,26,1968289.44,73,False,card,rejected,0.754,67,False,low,send_minimal
5169,1867.2,10901.35,30,672192.0,15,False,ach,accepted,0.257,41,False,low,send_minimal
5122,8961.02,40897.87,19,2043112.56,87,False,ach,accepted,0.8,63,False,low,send_minimal
5211,13043.42,20955.81,11,1721731.44,167,False,card,rejected,0.18,73,True,medium,send_minimal
4214,1368.42,6064.43,4,65684.16,163,False,card,accepted,0.532,26,False,low,send_minimal
4214,1550.58,7401.45,22,409353.12,142,False,ach,accepted,0.729,57,False,low,send_minimal
5211,5120.49,34772.35,8,491567.04,22,False,card,accepted,0.338,46,False,medium,send_minimal
5111,179.74,1239.14,15,32353.2,85,False,ach,accepted,0.371,53,False,low,send_partial
5172,10374.88,18564.25,4,497994.24,168,False,ach,rejected,0.152,63,False,low,send_minimal
7372,24292.09,88456.86,3,874515.24,72,False,check,accepted,0.761,34,False,low,send_minimal
5211,633.47,3858.1,19,144431.16,49,False,card,accepted,1.0,34,False,low,send_minimal
5169,4766.31,34097.81,12,686348.64,87,False,card,accepted,0.837,41,True,low,send_minimal
5169,1191.92,7946.79,15,214545.6,95,False,ach,rejected,0.281,31,False,low,send_minimal
5065,2765.29,19069.55,9,298651.32,143,False,card,accepted,,18,True,medium,send_minimal
5137,253.83,1469.11,17,51781.32,31,False,ach,rejected,0.892,56,False,low,send_minimal
7372,7256.73,14247.33,21,1828695.96,4,True,check,never_offered,0.56,70,False,medium,send_minimal
5122,1683.07,10293.72,11,222165.24,4,True,ach,never_offered,0.582,51,False,low,send_full
8911,5761.49,39194.38,28,1935860.64,158,False,ach,accepted,0.306,45,False,low,send_minimal
5085,677.14,2494.18,20,162513.6,100,False,ach,rejected,0.544,31,False,high,send_minimal
5211,2643.85,15170.94,9,285535.8,0,True,check,never_offered,0.423,32,False,medium,send_minimal
5199,284.52,1670.97,21,71699.04,4,True,card,accepted,,24,False,medium,send_minimal
7399,229.66,1164.64,9,24803.28,86,False,card,accepted,,58,False,low,send_minimal
4214,5673.42,36375.7,7,476567.28,19,False,ach,rejected,0.298,51,False,low,send_partial
5211,2110.7,3715.53,22,557224.8,118,False,card,accepted,0.976,45,True,medium,send_minimal
5734,471.34,916.48,15,84841.2,1,True,check,accepted,0.74,59,False,low,send_partial
7372,143.0,779.55,16,27456.0,98,False,check,accepted,0.229,43,False,medium,send_minimal
5199,496.9,1125.33,13,77516.4,179,False,card,rejected,,50,False,high,send_minimal
5111,90.42,308.77,16,17360.64,178,False,check,rejected,0.791,48,False,medium,send_partial
5172,4888.74,29255.88,33,1935941.04,3,True,check,never_offered,0.599,51,False,low,send_minimal
5122,9829.26,43352.72,7,825657.84,46,False,check,rejected,0.721,34,True,medium,send_minimal
5172,952.39,3604.97,9,102858.12,72,False,card,accepted,0.724,61,False,low,send_minimal
5734,487.23,1299.83,4,23387.04,94,False,ach,rejected,0.263,66,False,medium,send_minimal
5122,1646.62,12532.03,18,355669.92,173,False,ach,rejected,0.638,50,True,medium,send_minimal
5122,9622.95,62767.53,7,808327.8,44,False,card,accepted,0.577,37,True,low,send_minimal
7399,782.07,3596.23,7,65693.88,54,False,card,accepted,0.473,30,False,medium,send_minimal
5169,3467.98,26983.2,11,457773.36,69,False,card,accepted,0.954,49,False,low,send_minimal
5111,906.16,2523.53,17,184856.64,29,False,ach,rejected,0.982,76,False,low,send_partial
7372,2679.17,11511.46,22,707300.88,159,False,check,rejected,0.566,63,True,low,send_minimal
7372,3984.49,22890.74,28,1338788.64,2,True,card,never_offered,0.526,50,False,medium,send_minimal
7399,1605.65,7589.89,22,423891.6,4,True,card,accepted,0.5,34,False,medium,send_minimal
7392,12986.89,76986.6,20,3116853.6,4,True,ach,never_offered,0.826,55,False,low,send_partial
8911,21050.92,100091.68,15,3789165.6,2,True,ach,accepted,0.146,44,False,medium,send_minimal
5211,1664.47,7914.51,35,699077.4,125,False,card,rejected,0.488,51,False,medium,send_minimal
5137,287.33,1213.49,5,17239.8,171,False,check,rejected,,65,False,low,send_minimal
7399,68.23,356.98,18,14737.68,7,False,check,rejected,0.627,52,False,medium,send_minimal
5122,806.7,2364.35,29,280731.6,105,False,card,accepted,0.796,30,False,low,send_minimal
5137,345.59,1418.41,4,16588.32,2,True,card,accepted,0.338,39,False,low,send_partial
7399,790.18,2113.44,22,208607.52,139,False,ach,accepted,0.527,21,False,high,send_minimal
4214,1085.81,2624.17,11,143326.92,158,False,ach,accepted,,22,False,low,send_minimal
5169,4992.63,24426.67,3,179734.68,27,False,ach,rejected,0.714,41,False,low,send_minimal
7372,3873.03,10276.46,11,511239.96,3,True,check,accepted,0.74,29,False,low,send_partial
4214,12500.41,29424.74,3,450014.76,2,True,check,never_offered,0.718,44,False,low,send_partial
7392,1278.55,5217.79,5,76713.0,79,False,check,accepted,0.681,53,False,medium,send_minimal
5065,2660.39,11976.37,7,223472.76,118,False,card,accepted,0.178,59,False,low,send_partial
5734,8633.68,39346.74,2,207208.32,178,False,check,accepted,0.333,68,False,low,send_minimal
5111,434.13,1573.56,15,78143.4,2,True,card,rejected,0.75,62,False,high,send_full
7399,234.45,1367.45,6,16880.4,0,True,check,rejected,0.982,44,False,low,send_full
5085,984.13,5201.33,4,47238.24,68,False,card,rejected,0.812,38,False,low,send_minimal
8911,4406.14,24789.49,6,317242.08,20,False,ach,rejected,0.393,72,False,low,send_minimal
5111,265.05,944.56,11,2685569.923574703,3,True,check,never_offered,0.686,56,False,low,send_minimal
5172,13298.41,23181.33,16,2553294.72,157,False,card,accepted,,24,False,medium,send_minimal
5122,2097.67,5706.17,2,50344.08,78,False,ach,accepted,0.792,43,False,low,send_minimal
7399,281.93,2241.32,4,13532.64,5,True,check,never_offered,0.795,36,False,low,send_full
5169,5376.54,32578.67,18,1161332.64,24,False,ach,rejected,0.934,27,False,low,send_partial
7392,4490.96,30308.34,15,808372.8,162,False,check,rejected,0.166,64,False,low,send_minimal
5085,10121.53,19865.1,8,971666.88,3,True,check,never_offered,0.555,45,False,low,send_partial
5172,8565.62,28191.43,18,1850173.92,102,False,ach,rejected,0.454,51,False,medium,send_minimal
4214,8061.2,63744.55,10,967344.0,172,False,ach,rejected,0.792,36,True,low,send_minimal
4214,14377.18,108401.98,15,343100225.53284746,27,False,check,rejected,0.906,66,True,medium,send_minimal
5122,1714.89,10363.93,3,61736.04,39,False,check,rejected,0.384,45,False,high,send_minimal
5169,9274.7,40933.72,7,779074.8,13,False,check,accepted,0.367,54,False,medium,send_minimal
5172,1795.05,13460.92,3,64621.8,157,False,ach,accepted,0.221,30,False,medium,send_minimal
5211,11963.58,52234.71,8,1148503.68,128,False,ach,accepted,0.218,29,False,low,send_partial
5211,2446.18,4895.74,15,440312.4,1,True,check,never_offered,0.322,51,False,medium,send_partial
5085,2791.42,21168.96,12,401964.48,120,False,ach,rejected,0.675,41,False,medium,send_minimal
7392,444.89,3382.73,14,74741.52,41,False,card,rejected,0.635,40,False,medium,send_minimal
5122,1027.78,6641.0,4,49333.44,106,False,ach,rejected,,63,False,medium,send_minimal
5137,891.3,7023.26,9,96260.4,163,False,ach,accepted,0.738,45,False,high,send_minimal
7399,8120.09,43220.57,29,2825791.32,163,False,card,accepted,0.549,47,False,medium,send_minimal
7372,7618.29,43746.09,7,639936.36,101,False,card,accepted,,61,False,high,send_minimal
5169,533.53,4134.36,15,96035.4,1,True,check,never_offered,0.811,32,False,medium,send_minimal
4214,2865.48,4712.47,5,171928.8,108,False,check,accepted,0.696,53,True,medium,send_minimal
5169,3628.25,28319.28,62,2699418.0,51,False,ach,accepted,0.453,58,False,high,send_minimal
5211,848.69,1930.24,3,30552.84,157,False,ach,accepted,,75,False,low,send_minimal
5122,1838.81,4358.2,6,132394.32,63,False,card,accepted,0.778,27,False,low,send_minimal
5111,191.21,1014.77,15,34417.8,3,True,card,never_offered,0.368,37,False,low,send_partial
5199,647.36,3558.43,13,100988.16,5,True,ach,never_offered,0.39,24,False,low,send_minimal
5211,19359.19,150144.28,2,464620.56,78,False,card,rejected,,69,True,low,send_minimal
7399,1728.43,3146.31,20,414823.2,1,True,check,rejected,0.494,31,False,low,send_minimal
5169,3243.2,8159.18,12,467020.8,1,True,card,never_offered,0.379,50,False,medium,send_minimal
4214,9086.4,29863.65,11,1199404.8,3,True,ach,never_offered,0.88,46,False,low,send_partial
5734,550.13,1085.99,18,118828.08,8,False,card,accepted,0.494,51,False,low,send_partial
5085,3332.81,17660.3,18,719886.96,3,True,check,never_offered,0.527,39,False,low,send_partial
7392,6705.78,48769.9,16,1287509.76,168,False,check,accepted,1.0,37,True,low,send_minimal
5211,2032.52,13625.64,16,390243.84,137,False,check,rejected,1.0,37,False,medium,send_minimal
5169,1699.11,6210.09,15,305839.8,4,True,check,accepted,,30,False,low,send_partial
5199,157.63,1041.25,28,52963.68,41,False,ach,accepted,0.57,49,False,medium,send_minimal
5137,694.4,1615.4,21,174988.8,4,True,card,never_offered,0.703,53,False,low,send_partial
5734,3338.64,6251.0,4,160254.72,123,False,card,rejected,0.883,54,False,low,send_minimal
5211,1028.57,6367.61,14,172799.76,35,False,ach,rejected,0.983,65,False,low,send_partial
5172,4264.68,9827.09,2,102352.32,143,False,check,rejected,0.304,20,False,medium,send_minimal
5137,695.64,3461.79,8,66781.44,100,False,check,accepted,0.123,39,False,low,send_minimal
5169,304.46,1185.51,30,109605.6,80,False,check,rejected,0.535,44,True,medium,send_minimal
5199,5809.31,42758.75,9,627405.48,1,True,card,never_offered,0.851,31,False,low,send_minimal
5199,402.31,1995.89,9,43449.48,58,False,card,accepted,0.681,17,False,medium,send_minimal
5137,353.39,2439.21,28,118739.04,3,True,card,rejected,0.629,57,False,medium,send_full
5211,1691.24,6670.67,3,60884.64,58,False,card,accepted,0.713,40,False,low,send_minimal
5122,3715.02,15100.23,20,891604.8,177,False,card,rejected,0.572,41,True,medium,send_minimal
5199,761.44,2880.13,20,182745.6,90,False,check,rejected,0.218,52,False,medium,send_partial
5085,1716.69,3924.03,4,82401.12,146,False,ach,rejected,0.743,67,False,low,send_partial
5199,2190.73,11625.02,13,341753.88,95,False,check,rejected,0.589,59,True,medium,send_minimal
7392,4291.63,8768.88,18,926992.08,3,True,card,never_offered,0.258,51,False,medium,send_partial
7399,1062.0,6965.38,16,203904.0,4,True,ach,never_offered,0.64,67,False,medium,send_full
7372,1472.63,8051.61,17,300416.52,85,False,card,accepted,0.443,44,True,high,send_minimal
7392,9443.51,43597.43,10,1133221.2,5,True,ach,rejected,0.426,41,False,low,send_minimal
5065,5800.53,40823.98,8,556850.88,2,True,ach,never_offered,0.411,54,False,low,send_minimal
5169,3550.49,11080.72,23,979935.24,5,True,ach,rejected,0.655,52,False,low,send_partial
5734,4421.45,35358.8,8,424459.2,5,True,card,never_offered,0.58,49,False,medium,send_minimal
7399,1318.2,2395.76,13,205639.2,62,False,check,rejected,0.68,32,False,low,send_partial
5211,3345.3,19487.16,15,602154.0,142,False,ach,accepted,0.374,49,True,medium,send_minimal
7399,355.83,2561.78,25,106749.0,1,True,ach,rejected,0.679,79,False,medium,send_full
5137,116.1,723.3,8,11145.6,116,False,ach,rejected,0.365,88,False,medium,send_minimal
5111,442.7,1217.17,42,223120.8,56,False,check,rejected,0.678,64,False,low,send_minimal
5085,4520.53,6998.05,14,759449.04,103,False,card,accepted,,37,False,medium,send_minimal
5211,1578.33,6687.24,22,416679.12,174,False,card,accepted,0.923,28,True,low,send_minimal
5734,1005.15,5871.76,27,325668.6,4,True,card,never_offered,0.515,39,False,medium,send_minimal
5137,1660.19,5374.55,4,79689.12,16,False,check,accepted,0.787,37,False,low,send_minimal
7392,75617.34,481964.55,17,15425937.36,3,True,ach,accepted,0.988,24,False,medium,send_minimal
7392,46939.14,362889.57,25,4046414145.4160895,96,False,card,accepted,0.596,35,True,low,send_minimal
5169,1786.16,8550.45,20,428678.4,155,False,check,rejected,0.666,53,True,low,send_minimal
5122,6691.43,23035.74,5,95509480.4617747,178,False,ach,accepted,0.0,43,True,low,send_minimal
7392,10704.08,23021.45,3,385346.88,18,False,ach,rejected,,43,False,medium,send_minimal
7372,506.45,3433.12,21,127625.4,174,False,card,accepted,0.94,26,False,low,send_minimal
5111,1086.06,8594.43,8,104261.76,107,False,card,accepted,0.643,48,False,low,send_minimal
5122,2537.27,19832.76,4,121788.96,2,True,card,never_offered,0.339,53,False,medium,send_minimal
5199,403.39,2767.91,29,140379.72,19,False,ach,accepted,,55,False,low,send_minimal
5199,350.88,2730.56,10,42105.6,3,True,check,never_offered,0.727,56,False,low,send_full
5111,217.77,1189.19,11,28745.64,167,False,ach,accepted,0.426,72,False,medium,send_minimal
8911,15862.84,50260.22,9,1713186.72,5,True,ach,never_offered,0.614,65,False,low,send_minimal
5169,20234.55,51361.61,10,2428146.0,1,True,card,never_offered,0.325,59,False,low,send_minimal
5169,1060.74,6652.06,30,381866.4,37,False,ach,rejected,0.796,32,False,low,send_minimal
5065,1474.61,9118.42,16,283125.12,4,True,check,accepted,1.0,25,False,low,send_minimal
4214,3062.83,15390.75,5,183769.8,128,False,check,rejected,0.325,55,False,low,send_minimal
5122,9747.94,29392.2,22,2573456.16,61,False,card,accepted,0.533,37,False,low,send_minimal
8911,3950.77,8255.99,7,331864.68,4,True,card,never_offered,0.549,43,False,low,send_minimal
5199,829.71,5364.43,1,9956.52,3,True,card,accepted,0.507,43,False,medium,send_minimal
4214,1006.29,2844.17,13,156981.24,42,False,ach,rejected,0.427,62,False,medium,send_minimal
5111,377.45,2239.93,5,22647.0,97,False,ach,accepted,0.643,63,False,low,send_minimal
5111,557.18,3214.0,10,66861.6,63,False,ach,accepted,0.504,46,False,low,send_minimal
7399,223.26,1032.62,4,10716.48,54,False,ach,rejected,0.377,55,False,low,send_partial
7399,916.25,1983.74,4,43980.0,102,False,ach,accepted,0.542,41,False,medium,send_minimal
5211,4161.54,27812.24,2,99876.96,13,False,check,accepted,1.0,43,False,low,send_minimal
5065,555.27,2887.35,2,13326.48,4,True,ach,never_offered,0.218,65,False,low,send_full
8911,70485.6,329385.99,12,10149926.4,141,False,check,accepted,0.416,62,False,low,send_minimal
5169,972.95,7131.04,9,105078.6,87,False,ach,accepted,0.479,47,False,low,send_minimal
8911,5612.22,15956.56,17,1144892.88,3,True,check,never_offered,,47,False,low,send_partial
4214,6064.39,30352.82,15,250231818.30512193,100,False,ach,accepted,0.267,59,True,low,send_minimal
7399,28218.74,162213.19,12,4063498.56,156,False,ach,rejected,0.659,31,False,low,send_minimal
7372,46364.53,219606.97,4,2225497.44,5,True,card,never_offered,0.37,32,False,low,send_minimal
