vendor_id,segment,is_mature_ap_program,mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_rail,accepts_card_other_channel,days_sales_outstanding,past_data_quality_score,risk_level,vc_accept
V002348,smb,False,7392,2201.73,4116.64,10,186105.98,23,False,ach,0,44,0.694,low,0
V002349,smb,False,5065,4161.12,7333.16,6,283264.06,144,False,other,0,57,0.248,low,0
V002350,smb,False,5111,966.01,2340.2,15,118130.01,156,False,check,1,52,0.699,medium,1
V002351,smb,False,4214,4269.44,17608.34,5,241995.01,122,False,ach,0,48,0.627,low,0
V002352,enterprise,False,5169,7572.94,47484.87,27,32736464.47,148,False,ach,1,37,0.552,low,0
V002353,mid_market,False,5137,622.9,1469.62,25,723698.1,12,False,ach,1,55,0.531,low,0
V002354,mid_market,False,5122,2539.3,7265.09,6,331066.95,173,False,check,1,50,0.348,high,0
V002355,mid_market,False,7399,2278.17,7124.2,13,1237500.07,98,False,other,0,55,0.54,low,0
V002356,enterprise,False,7399,3908.46,8897.78,18,11051839.15,17,False,ach,1,49,0.506,low,0
V002357,smb,False,5169,2770.17,11300.01,5,111813.45,66,False,other,0,41,0.741,high,0
V002358,enterprise,False,5211,2012.93,8196.19,12,4360243.34,115,False,wire,0,65,0.521,low,0
V002359,enterprise,False,5137,561.26,1193.61,7,584508.41,96,False,ach,1,46,,medium,1
V002360,smb,False,7399,10813.92,39189.6,1,54651.4,173,False,check,0,39,0.341,medium,1
V002361,mid_market,False,5137,1528.1,2565.85,9,420235.45,80,False,ach,1,60,0.654,low,1
V002362,mid_market,False,5734,544.19,890.3,12,131901.81,119,False,other,1,47,0.452,low,0
V002363,smb,False,7392,1218.04,4059.08,18,172179.42,150,False,ach,1,48,0.524,medium,0
V002364,smb,False,5122,1020.57,6092.4,8,98510.35,17,False,check,0,39,0.516,low,1
V002365,mid_market,False,5111,697.64,2364.42,13,453426.58,152,False,other,0,60,,low,1
V002366,enterprise,True,7399,1462.48,3756.5,14,2283453.25,139,False,check,0,15,0.512,high,1
V002367,mid_market,False,7372,3663.8,9494.77,18,3760924.03,152,False,ach,0,57,0.744,low,0
V002368,smb,False,5111,75.94,487.65,19,11821.51,22,False,ach,0,58,0.657,medium,1
V002369,smb,False,5199,360.55,2637.66,13,47269.45,144,False,ach,0,61,0.41,medium,0
V002370,enterprise,False,5172,6593.04,45156.41,3,4303739.73,36,False,ach,0,34,0.294,low,1
V002371,smb,False,5211,2248.38,16504.9,17,372112.18,10,False,wire,1,49,0.869,medium,1
V002372,mid_market,False,5137,694.02,3200.89,8,122775.89,162,False,ach,1,55,,low,1
V002373,smb,False,7399,1183.43,2742.97,9,101126.12,133,False,ach,0,38,1.0,medium,0
V002374,mid_market,False,5065,3532.14,7994.58,9,1632738.3,154,False,ach,1,29,1.0,low,1
V002375,enterprise,True,5065,571.41,2390.35,3,220587.63,70,False,check,0,47,0.295,high,1
V002376,enterprise,False,5211,13713.78,37160.54,13,30934739.94,136,False,check,0,64,0.102,medium,1
V002377,mid_market,False,7372,9140.27,27789.2,6,2012634.01,17,False,ach,0,58,1.0,high,0
V002378,smb,False,5172,2738.57,9308.53,15,174942.79,130,False,check,1,51,0.414,low,0
V002379,smb,False,5211,2057.45,12369.77,18,393520.48,139,False,check,1,42,0.605,low,0
V002380,smb,False,5172,32126.92,161728.6,22,4565812.1,112,False,check,0,30,0.794,low,0
V002381,smb,False,5122,623.29,4057.12,8,57057.81,79,False,check,0,40,0.779,medium,0
V002382,enterprise,True,7372,5917.96,22565.22,12,7164655.23,166,False,wire,1,39,0.697,low,1
V002383,mid_market,False,5065,1122.05,4988.14,6,250919.84,140,False,other,1,32,0.785,low,0
V002384,smb,False,5137,554.93,3995.64,12,67434.1,20,False,ach,0,33,0.81,low,0
V002385,smb,False,4214,5475.81,21859.79,11,468902.67,81,False,check,1,42,0.503,low,0
V002386,mid_market,False,5199,556.45,1259.08,48,1037290.56,54,False,check,0,44,0.96,low,0
V002387,smb,False,5211,855.41,5439.36,9,40908.81,177,False,ach,0,41,0.4,low,1
V002388,smb,False,5199,231.11,664.47,12,25192.05,106,False,ach,1,42,0.967,low,0
V002389,smb,False,8911,5434.5,27629.12,24,629217.88,10,False,check,1,62,0.302,medium,1
V002390,mid_market,False,5172,1223.27,2232.03,24,994692.27,102,False,other,0,42,0.615,low,1
V002391,smb,False,5211,8120.23,62644.36,9,582364.27,69,False,check,0,43,0.719,high,0
V002392,mid_market,False,5734,1018.52,5529.44,27,1425401.18,29,False,ach,0,62,0.644,high,1
V002393,mid_market,False,5169,9640.16,64710.09,18,8584545.52,25,False,ach,0,56,0.751,low,0
V002394,mid_market,False,4214,5900.73,29318.09,14,4002122.7,142,False,ach,0,18,,low,1
V002395,mid_market,False,5734,2063.05,13199.77,13,1147304.9,134,False,check,1,56,0.934,low,1
V002396,enterprise,True,5085,790.58,5002.74,8,382938.37,47,False,virtual_card,1,48,,medium,1
V002397,smb,False,8911,2605.02,15533.03,1,9777.46,175,False,wire,1,47,,low,1
V002398,smb,False,5085,13012.93,103651.16,11,659434.61,39,False,ach,1,24,0.344,high,0
V002399,smb,False,5111,749.34,4605.43,7,31645.08,87,False,ach,0,44,0.505,high,0
V002400,enterprise,True,7392,2275.71,8071.82,9,2618901.26,0,True,check,1,43,0.392,low,1
V002401,mid_market,False,8911,10922.91,61893.07,4,1451291.43,46,False,check,0,65,0.701,low,1
V002402,smb,False,5137,1903.45,10066.68,8,61645.34,98,False,ach,1,36,0.802,medium,0
V002403,smb,False,5169,638.47,4760.87,12,38161.72,25,False,check,0,32,0.805,low,0
V002404,mid_market,False,5169,3207.19,18424.92,18,2737716.96,113,False,check,1,33,0.697,low,1
V002405,mid_market,False,5199,180.22,1422.76,5,50812.4,143,False,ach,0,51,0.337,low,1
V002406,smb,False,5065,3312.69,15304.49,10,215368.37,131,False,virtual_card,0,39,0.522,medium,0
V002407,smb,False,5211,4802.95,33559.98,6,196922.24,40,False,other,0,34,0.839,medium,0
V002408,smb,False,7372,938.43,4368.38,4,50699.14,115,False,check,0,74,0.503,low,1
V002409,smb,False,5085,475.26,1301.61,12,48147.94,5,True,check,0,37,0.744,low,1
V002410,mid_market,False,7399,241.72,468.77,7,70864.38,12,False,ach,0,56,0.656,medium,0
V002411,mid_market,False,5122,2173.07,3783.28,22,1142757.03,126,False,check,1,58,0.471,medium,1
V002412,smb,False,5122,1528.26,2981.36,31,434509.7,35,False,ach,0,55,0.422,medium,1
V002413,smb,False,5169,579.57,4274.37,12,71410.08,126,False,check,1,44,0.715,medium,0
V002414,smb,False,5199,910.46,3428.7,21,170162.18,86,False,virtual_card,1,19,0.793,low,1
V002415,mid_market,False,5137,259.02,2026.31,11,104808.25,27,False,ach,1,60,0.286,low,0
V002416,mid_market,False,5734,3655.33,22562.05,2,295864.83,69,False,ach,1,42,0.776,low,1
V002417,mid_market,False,5065,821.61,6284.44,15,634774.46,25,False,ach,0,53,0.559,low,1
V002418,smb,False,5122,5001.85,7856.31,7,128658.76,105,False,check,0,61,0.648,low,1
V002419,smb,False,7392,1823.72,9186.55,5,34342.21,89,False,wire,0,65,0.496,medium,1
V002420,mid_market,False,5065,444.34,2880.85,15,156698.24,70,False,virtual_card,0,57,0.514,low,1
V002421,smb,False,4214,1177.05,5014.31,13,172412.07,135,False,ach,1,41,0.645,low,1
V002422,mid_market,False,5085,716.92,4416.87,12,158395.34,98,False,check,0,51,0.496,medium,0
V002423,mid_market,False,5137,975.51,7146.42,7,406088.11,132,False,check,1,23,0.599,low,0
V002424,smb,False,5085,2474.51,10392.86,29,975601.78,148,False,other,1,53,0.708,low,0
V002425,mid_market,False,5065,268.29,1011.79,2,12792.23,2,True,virtual_card,1,34,0.09,low,0
V002426,mid_market,False,4214,4542.57,19699.93,11,2228193.73,6,False,check,0,58,0.536,medium,1
V002427,mid_market,False,5734,38870.52,228014.56,19,14714430.63,127,False,check,1,48,0.303,low,1
V002428,mid_market,False,5169,2155.44,12976.65,10,1250053.61,113,False,other,0,42,0.581,low,1
V002429,smb,False,5199,1597.81,3720.56,8,151714.24,156,False,check,0,58,0.595,high,0
V002430,enterprise,False,4214,21538.32,71731.89,21,83980280.6,7,False,virtual_card,1,61,0.379,low,0
V002431,smb,False,5085,3709.71,24499.43,10,269132.43,27,False,other,0,77,0.241,low,0
V002432,enterprise,False,5085,3856.21,15175.58,16,9771626.88,39,False,other,1,36,0.251,medium,1
V002433,mid_market,False,4214,3753.41,27768.3,42,2913659.51,134,False,ach,0,45,0.922,low,1
V002434,smb,False,5137,345.05,2205.09,21,44877.35,26,False,check,0,40,0.484,low,0
V002435,enterprise,True,5734,5779.99,34711.59,13,11298509.58,179,False,virtual_card,1,47,0.35,low,1
V002436,mid_market,False,5734,297.0,1118.65,6,67215.58,124,False,check,0,56,0.34,medium,1
V002437,smb,False,7399,3518.22,25018.1,9,438920.32,131,False,check,0,61,0.607,low,0
V002438,smb,False,7392,1001.32,4217.97,12,53652.97,64,False,check,1,47,0.348,low,1
V002439,smb,False,5085,139.42,299.7,16,29463.21,153,False,ach,0,24,0.072,low,1
V002440,smb,False,8911,2687.98,17567.03,2,57116.17,40,False,ach,0,58,0.73,low,0
V002441,enterprise,False,5172,3418.98,19148.07,12,6606696.04,64,False,other,1,61,0.887,low,1
V002442,smb,False,5734,9955.0,62629.38,15,729581.03,94,False,virtual_card,0,36,,high,1
V002443,smb,False,5734,1263.14,6749.04,13,143558.48,41,False,check,0,26,0.793,low,1
V002444,smb,False,5122,1453.5,11462.49,17,204189.39,28,False,ach,1,47,0.319,low,0
V002445,enterprise,True,5172,5906.1,25439.46,22,20952299.16,44,False,ach,0,67,0.508,low,1
V002446,mid_market,False,7392,13950.02,62089.22,18,13911055.09,127,False,check,1,40,0.577,low,1
V002447,smb,False,7399,163.41,878.53,17,12757.94,156,False,wire,1,43,0.64,low,1
V002448,smb,False,5085,3639.44,9311.23,19,680765.99,79,False,check,1,39,0.74,low,0
V002449,smb,False,8911,10167.37,26184.44,7,452790.9,5,True,check,0,41,0.634,low,0
V002450,mid_market,False,5211,8528.99,20104.39,9,2690075.45,44,False,ach,0,41,0.476,high,1
V002451,smb,False,7392,4499.61,16208.78,10,337651.37,85,False,check,0,41,0.465,low,0
V002452,smb,False,7372,22875.33,59519.12,6,766586.28,1,True,check,1,51,0.546,medium,0
V002453,smb,False,5169,326.0,974.69,13,56599.88,76,False,ach,0,56,0.838,medium,0
V002454,smb,False,5169,3803.07,10512.68,6,266828.8,11,False,ach,1,48,0.538,medium,1
V002455,mid_market,False,5169,5269.3,41848.45,18,2608985.71,144,False,virtual_card,1,51,0.671,low,1
V002456,smb,False,5111,178.01,764.51,10,22730.23,49,False,virtual_card,1,43,,medium,1
V002457,smb,False,5211,1867.87,12581.24,13,328555.68,48,False,check,0,40,0.184,low,0
V002458,smb,False,7392,1127.5,4940.98,3,23140.21,94,False,virtual_card,1,74,,low,1
V002459,mid_market,False,5111,299.0,2212.7,6,43517.05,83,False,ach,0,61,0.814,high,1
V002460,smb,False,5169,1749.85,7765.96,19,473614.65,177,False,check,1,39,0.361,high,0
V002461,enterprise,True,5734,1029.85,7308.89,19,1729933.6,163,False,ach,0,54,0.631,low,1
V002462,smb,False,5172,20767.03,110348.5,36,7657847.92,12,False,other,0,40,0.633,low,1
V002463,smb,False,7392,4064.87,7837.34,24,379682.08,87,False,ach,1,19,0.418,low,1
V002464,enterprise,True,7372,7431.98,17739.95,24,41867793.84,21,False,ach,1,64,,low,1
V002465,smb,False,5085,1256.5,6361.71,9,133855.27,121,False,wire,0,51,0.728,low,0
V002466,smb,False,8911,16593.11,79462.45,10,2250478.25,49,False,ach,0,55,0.71,low,0
V002467,enterprise,True,7392,73946.57,449608.09,11,192148142.87,84,False,ach,1,51,0.455,high,1
V002468,smb,False,5085,4154.42,24952.18,7,166235.02,66,False,wire,1,46,,low,1
V002469,mid_market,False,5734,348.74,2000.02,3,55688.74,11,False,wire,1,41,0.46,low,0
V002470,mid_market,False,5169,96.06,228.19,8,35249.93,169,False,ach,0,40,0.991,medium,0
V002471,enterprise,False,7372,2335.68,13743.6,7,3759370.07,98,False,check,1,46,0.182,low,0
V002472,smb,False,5211,10345.94,74244.35,18,1090437.73,11,False,ach,0,54,0.239,medium,0
V002473,mid_market,False,5111,229.09,457.39,24,146982.15,172,False,ach,0,59,1.0,low,0
V002474,smb,False,7399,615.93,1202.3,9,79302.63,29,False,check,0,62,0.884,medium,0
V002475,enterprise,False,7372,4453.77,33385.73,18,9038829.7,160,False,wire,1,32,0.901,medium,1
V002476,smb,False,8911,4237.23,20614.12,5,220426.53,72,False,ach,0,43,0.734,medium,1
V002477,mid_market,False,5122,648.08,5049.8,15,272788.74,23,False,ach,1,67,0.331,medium,0
V002478,smb,False,5085,5598.38,43524.32,41,1690419.73,62,False,check,0,31,0.428,low,0
V002479,smb,False,5172,2735.42,20453.4,13,292577.58,142,False,check,1,46,0.756,low,0
V002480,smb,False,5734,686.33,2467.51,8,54260.22,2,True,other,1,30,0.718,medium,1
V002481,mid_market,False,4214,18257.12,82042.28,18,12032682.47,137,False,ach,1,41,0.716,low,0
V002482,enterprise,False,5085,2937.96,19013.22,7,1794651.35,112,False,wire,0,48,0.863,low,1
V002483,smb,False,7372,4072.81,12562.2,18,951858.23,54,False,check,1,48,0.669,low,1
V002484,smb,False,5065,5034.1,21279.9,11,789991.88,31,False,check,1,32,0.74,low,1
V002485,smb,False,5169,2777.86,6620.01,7,155325.37,150,False,ach,0,32,0.49,low,0
V002486,smb,False,7399,463.02,2845.32,16,98401.08,151,False,wire,0,48,0.489,low,1
V002487,smb,False,4214,2223.41,9812.51,8,180168.77,57,False,check,0,48,1.0,low,0
V002488,smb,False,5211,11045.9,21652.48,7,758231.09,108,False,wire,0,55,0.424,medium,0
V002489,mid_market,False,5085,470.89,1474.66,8,206878.71,11,False,ach,1,45,0.916,high,1
V002490,mid_market,False,5199,225.15,907.4,17,204655.11,20,False,virtual_card,1,34,0.612,low,0
V002491,mid_market,False,5085,6574.97,36156.25,14,3790946.77,71,False,ach,1,44,,high,0
V002492,mid_market,False,5734,2970.48,18109.17,24,3985820.7,95,False,other,1,35,,low,0
V002493,mid_market,False,7399,2127.31,4659.78,7,550432.36,47,False,ach,0,52,1.0,medium,0
V002494,smb,False,5172,15456.35,109718.47,13,1060448.58,4,True,wire,0,28,,low,0
V002495,enterprise,False,5169,1084.17,2247.4,24,3375548.62,129,False,ach,1,31,0.799,low,1
V002496,mid_market,False,8911,48168.92,96560.25,13,15425419.89,91,False,check,1,33,0.856,low,0
V002497,mid_market,False,7392,2860.17,21177.03,12,1658774.79,21,False,ach,1,47,0.65,low,0
V002498,smb,False,5122,2800.24,5807.95,20,585189.3,1,True,wire,0,42,0.341,medium,1
V002499,smb,False,5065,1069.39,6618.26,22,293282.96,72,False,check,1,38,0.833,low,1
V002500,smb,False,4214,1276.64,10192.75,19,300217.2,33,False,ach,0,45,0.389,low,0
V002501,smb,False,5085,2442.46,4142.2,7,231217.78,176,False,virtual_card,0,53,0.697,medium,1
V002502,smb,False,5734,403.04,723.25,5,18634.67,93,False,virtual_card,1,49,0.248,low,1
V002503,mid_market,False,5199,1293.96,3928.38,23,619867.32,52,False,other,0,65,0.693,low,0
V002504,mid_market,False,5211,1257.12,3019.59,6,147195.25,45,False,virtual_card,0,62,1.0,medium,1
V002505,smb,False,5172,1248.92,9304.38,15,167960.31,138,False,check,0,70,0.195,low,0
V002506,smb,False,5199,4181.88,31083.14,3,86796.49,83,False,virtual_card,0,38,0.503,low,0
V002507,enterprise,False,7372,13780.19,64628.23,29,85120750.49,63,False,ach,0,44,0.676,medium,0
V002508,enterprise,True,5172,29511.59,113091.05,2,13029664.91,24,False,check,0,69,0.732,medium,1
V002509,smb,False,5211,4481.22,21910.99,10,214066.94,106,False,check,1,57,0.596,low,0
V002510,smb,False,4214,4222.74,8837.55,10,159440.61,70,False,check,0,31,0.415,low,0
V002511,smb,False,4214,18083.29,137562.9,27,6579345.52,108,False,ach,0,42,0.439,low,1
V002512,smb,False,5137,327.92,935.17,14,36113.63,104,False,other,0,38,0.186,medium,1
V002513,smb,False,5065,522.51,1038.83,4,12147.09,18,False,check,0,57,0.428,medium,0
V002514,smb,False,7392,5552.33,31893.62,9,319826.97,72,False,check,0,65,0.595,low,0
V002515,mid_market,False,5172,1624.0,3811.57,17,781016.45,159,False,wire,1,45,,low,0
V002516,mid_market,False,5199,583.24,4121.54,8,231812.33,61,False,ach,1,66,0.56,low,0
V002517,smb,False,5734,1041.45,2696.71,4,44488.97,63,False,check,1,40,0.911,high,1
V002518,mid_market,False,5199,222.41,1578.7,16,132090.94,162,False,ach,1,67,0.392,low,1
V002519,smb,False,5065,3563.92,5714.47,21,1032507.1,167,False,ach,0,34,0.973,low,0
V002520,mid_market,False,5734,1998.87,7046.62,13,1503767.31,135,False,virtual_card,1,58,0.289,medium,0
V002521,smb,False,4214,8274.33,40332.15,5,558501.61,75,False,other,0,56,0.559,low,1
V002522,smb,False,5734,1248.36,3768.69,22,293473.21,94,False,ach,1,48,0.236,medium,1
V002523,mid_market,False,7372,322.54,2087.68,4,53281.05,124,False,check,0,62,1.0,low,0
V002524,smb,False,8911,11656.9,57608.81,12,1381495.32,31,False,check,1,37,0.331,low,0
V002525,smb,False,5172,1294.49,8641.8,4,27143.32,0,True,check,1,71,0.441,low,1
V002526,smb,False,5122,891.79,3923.04,9,43027.58,129,False,check,0,37,0.569,low,0
V002527,enterprise,False,5734,1275.77,5746.33,10,1497438.44,119,False,ach,0,27,0.85,medium,0
V002528,enterprise,True,5211,2698.62,5765.02,12,5021381.79,65,False,virtual_card,0,41,0.615,high,0
V002529,smb,False,5122,662.38,3095.62,12,80124.93,82,False,ach,1,17,0.149,medium,1
V002530,smb,False,5199,108.56,590.89,30,39018.4,121,False,check,0,37,0.789,low,0
V002531,smb,False,5199,311.18,734.04,8,12859.89,12,False,check,0,22,0.799,low,1
V002532,smb,False,5172,2365.7,15927.82,4,85491.7,104,False,ach,0,36,0.872,medium,1
V002533,enterprise,False,5111,253.33,710.13,4,169272.48,9,False,check,1,58,0.474,low,1
V002534,smb,False,5734,624.37,2650.9,11,87122.14,135,False,ach,0,55,0.743,low,1
V002535,smb,False,5065,314.68,1612.51,16,32691.61,154,False,ach,0,47,0.24,low,0
V002536,smb,False,5199,212.94,435.35,8,7262.46,27,False,check,1,18,0.599,low,1
V002537,mid_market,False,5122,8638.63,15810.57,10,4820170.53,137,False,ach,1,54,0.144,medium,1
V002538,smb,False,5199,1279.15,2743.7,3,30838.13,178,False,check,1,39,0.177,low,0
V002539,mid_market,False,7392,34574.6,103029.95,5,6605195.6,40,False,check,1,48,0.795,medium,1
V002540,smb,False,5065,3992.61,31859.96,10,212562.75,55,False,ach,0,60,0.887,medium,0
V002541,smb,False,5137,1962.26,15123.29,17,342661.33,39,False,check,1,47,0.868,low,0
V002542,smb,False,5172,4733.89,33283.05,7,174271.1,178,False,other,0,51,0.314,low,0
V002543,mid_market,False,7372,5762.24,40278.49,13,2220162.67,11,False,ach,0,41,0.827,high,0
V002544,enterprise,False,7372,560.79,2346.21,9,1193176.29,62,False,virtual_card,0,49,,low,0
V002545,enterprise,False,4214,5789.22,45408.22,24,23223478.74,109,False,ach,1,30,0.908,low,1
V002546,smb,False,7399,281.87,1519.64,19,35505.71,7,False,ach,1,59,0.64,low,1
V002547,mid_market,False,5111,143.67,551.52,18,85817.15,128,False,ach,1,59,0.567,high,0
V002548,enterprise,False,4214,6503.89,19527.05,15,14653030.0,61,False,wire,1,60,1.0,low,1
V002549,mid_market,False,7372,277.52,1346.57,14,219342.17,69,False,virtual_card,1,44,0.179,low,1
V002550,smb,False,8911,1373.07,2890.32,3,52297.02,54,False,other,0,16,0.746,high,0
V002551,smb,False,5172,5493.25,22631.42,21,1583123.21,152,False,ach,0,52,,low,0
V002552,smb,False,5734,3819.54,6567.05,5,203246.74,166,False,other,0,42,0.987,low,1
V002553,smb,False,5734,8095.76,28613.01,9,277577.36,82,False,virtual_card,1,38,0.648,medium,1
V002554,smb,False,5169,2231.39,7418.91,7,98566.44,75,False,ach,0,39,0.919,low,0
V002555,smb,False,4214,3013.17,8505.48,4,129749.74,70,False,ach,0,73,,low,0
V002556,mid_market,False,5137,137.09,381.16,11,51961.48,103,False,ach,0,49,0.308,low,0
V002557,enterprise,False,7392,11143.43,73527.57,16,28206578.07,22,False,ach,1,45,,low,1
V002558,smb,False,7392,17439.34,137285.92,4,761034.88,39,False,check,1,40,0.451,low,1
V002559,mid_market,False,7399,891.55,6828.74,14,608521.54,147,False,check,0,47,0.639,low,1
V002560,smb,False,5111,505.57,790.3,70,285428.74,20,False,check,0,72,0.348,medium,0
V002561,mid_market,False,5111,133.98,351.43,32,89229.79,165,False,check,0,58,0.335,low,1
V002562,smb,False,5085,1660.6,11023.64,14,87700.69,5,True,check,1,25,0.035,low,0
V002563,mid_market,False,7399,409.79,2165.47,3,48566.21,130,False,check,1,56,0.411,medium,1
V002564,mid_market,False,5122,7804.61,32392.82,11,3211729.23,115,False,ach,0,42,,medium,0
V002565,mid_market,False,8911,1435.48,5209.22,48,3361566.92,70,False,ach,0,47,0.411,medium,1
V002566,smb,False,5211,1053.26,4738.01,20,223672.61,141,False,wire,0,50,0.467,low,0
V002567,smb,False,8911,888.6,2163.8,2,9932.11,93,False,check,0,62,0.523,medium,0
V002568,smb,False,5137,1339.27,3814.63,19,165208.1,140,False,check,0,56,0.635,medium,1
V002569,mid_market,False,7392,36577.9,170957.59,10,17517018.06,99,False,ach,0,21,0.402,medium,1
V002570,enterprise,False,5065,1928.03,8554.55,17,5182979.85,95,False,check,1,41,0.29,low,1
V002571,smb,False,7399,7400.23,46406.13,3,187532.62,110,False,check,1,51,0.903,medium,0
V002572,smb,False,5065,590.71,1378.58,10,63191.5,111,False,other,0,57,0.3,low,0
V002573,smb,False,5211,2644.06,13402.26,3,69546.21,3,True,check,0,39,0.576,low,1
V002574,smb,False,5199,292.43,1663.34,3,9312.89,161,False,check,0,46,,medium,1
V002575,smb,False,8911,104156.65,557806.88,23,26734404.22,139,False,ach,1,40,0.25,medium,0
V002576,enterprise,False,7372,14775.2,36604.18,11,33008538.32,55,False,check,1,32,0.693,high,0
V002577,smb,False,7392,3756.78,18970.91,7,102342.29,30,False,ach,1,56,0.317,high,1
V002578,mid_market,False,7372,1082.68,7085.74,29,1698485.33,2,True,check,0,52,0.854,low,1
V002579,smb,False,5085,340.56,923.83,9,37705.21,102,False,virtual_card,1,62,0.094,low,0
V002580,mid_market,False,5085,1368.58,5133.23,11,715692.86,120,False,ach,1,57,0.455,low,0
