vendor_id,segment,mcc,annual_spend,current_rail,accepts_card_other_channel,p_accept,expected_annual_revenue
V024357,enterprise,5199,4737857.4,ach,1,0.6736332,25332.625007155424
V005458,enterprise,5122,4781760.12,check,1,0.6672902,25326.57374484665
V001683,enterprise,5122,5110612.18,check,0,0.62406814,25314.961939685192
V022241,enterprise,7372,4072768.4,check,1,0.7821628,25284.543012503433
V011514,enterprise,5172,5235501.7,ach,0,0.6078702,25260.04460917902
V012260,enterprise,4214,9743436.59,check,0,0.3265928,25257.090134356316
V000326,enterprise,5085,4595787.63,check,0,0.69174635,25232.954698276586
V005654,enterprise,5111,3717146.31,ach,1,0.85460526,25213.542235713037
V018767,enterprise,5734,3996408.3,ach,0,0.7940711,25187.457984879777
V002629,enterprise,7372,4235919.42,check,1,0.7487242,25172.28378376263
V018785,enterprise,7392,5254818.69,check,1,0.60349464,25170.03948378678
V010568,enterprise,4214,6799852.87,ach,0,0.46576622,25137.134212423625
V001869,enterprise,7392,4446192.92,ach,1,0.7111275,25094.481143169785
V015445,enterprise,5111,4074986.01,ach,0,0.77579826,25090.936486657785
V018579,enterprise,8911,3883831.68,ach,1,0.81344545,25074.28163435364
V012285,enterprise,5122,4174370.59,ach,1,0.7559986,25046.54695774826
V010494,enterprise,5169,5205387.76,ach,0,0.6059198,25032.379181995737
V020802,enterprise,7372,4488548.8,ach,1,0.7024036,25022.182866143037
V024515,enterprise,4214,4958248.48,check,0,0.6325273,24889.819864005356
V011936,enterprise,7372,4567835.18,ach,1,0.68444943,24811.61763869671
V011649,enterprise,4214,4324430.73,check,1,0.7228099,24805.93112080514
V012009,enterprise,5169,11588861.12,ach,0,0.2689743,24736.84684970703
V003854,enterprise,5199,4967319.64,ach,0,0.62663287,24701.486067707156
V023648,enterprise,5211,4490623.71,ach,1,0.6926114,24682.057264784627
V005174,enterprise,5734,4367190.23,ach,1,0.71183574,24669.77678250459
V010983,enterprise,5199,4756540.31,check,1,0.65343726,24664.805216696728
V020481,enterprise,5122,3946977.67,ach,1,0.786281,24627.46806785489
V014769,enterprise,5172,4147356.36,ach,0,0.74757653,24603.730367793596
V001253,enterprise,7399,3895713.58,ach,1,0.7947198,24568.006212647382
V016431,enterprise,5172,5703667.74,ach,0,0.5421979,24540.13259759881
V018556,enterprise,4214,4971142.85,check,1,0.62163293,24521.808906183003
V010258,enterprise,5122,4306090.71,ach,0,0.7174224,24514.28834123574
V000235,enterprise,7372,9776928.24,check,0,0.31568944,24491.784363295366
V023453,enterprise,5172,4743250.26,check,0,0.65028733,24475.804382492475
V009474,enterprise,7392,4659281.19,ach,0,0.6610473,24440.041253077638
V018537,enterprise,7372,4156330.66,check,1,0.7407561,24430.618135745288
V004345,enterprise,4214,5192357.03,ach,0,0.59284127,24425.948187384023
V005119,enterprise,5211,3812228.05,ach,1,0.8069439,24410.03316256027
V001484,enterprise,5085,5900928.07,ach,1,0.52111566,24400.528237991766
V000185,enterprise,7372,4009654.7,ach,0,0.765408,24352.17361898446
V023304,enterprise,5065,5866826.33,check,0,0.5226272,24329.302961668764
V001631,enterprise,5122,4569133.1,ach,1,0.6670939,24184.32556832876
V017259,enterprise,5169,8737392.62,ach,0,0.34883314,24183.13708378142
V020826,enterprise,5122,4915620.63,check,1,0.6194458,24159.68445989746
V023780,enterprise,5137,4723612.2,check,1,0.6440132,24136.54985157862
V015788,enterprise,7399,3900650.63,ach,1,0.77966154,24129.498099444627
V005408,enterprise,5734,3902009.15,ach,1,0.77833074,24096.42945706389
V009151,enterprise,5085,4360024.04,check,0,0.6957873,24069.19520755337
V004182,enterprise,7392,4176571.46,ach,1,0.72616917,24063.17940931874
V013204,enterprise,5734,3954192.18,check,1,0.7633391,23947.116071017696
V007518,enterprise,5199,4465423.19,ach,0,0.67473704,23903.89126980148
V004352,enterprise,7399,3838402.65,ach,1,0.7833662,23854.999285586167
V010474,enterprise,5169,4101164.46,ach,0,0.73083645,23778.243833069067
V018653,enterprise,5122,4122602.98,ach,1,0.72603685,23745.293340307933
V021631,enterprise,5122,4020917.32,ach,0,0.7440161,23733.01813332037
V003035,enterprise,5085,4746061.91,ach,0,0.6285907,23666.643140308293
V007430,enterprise,5065,4232026.03,ach,1,0.7031743,23606.815294218643
V016956,enterprise,7399,3585585.1,check,1,0.82986295,23604.35389253092
V010631,enterprise,5211,4385128.83,check,0,0.6770502,23551.617873745017
V021831,enterprise,7372,3672266.59,ach,0,0.80837065,23548.420237206126
V000794,enterprise,5122,6065293.06,check,0,0.48910213,23532.381803294335
V014290,enterprise,7372,3998181.24,ach,1,0.73946685,23452.179769888786
V001470,enterprise,8911,3578395.14,ach,0,0.82465607,23407.56216382772
V018807,enterprise,8911,4618731.41,ach,1,0.63800174,23374.069408597534
V022778,enterprise,5172,4930387.38,ach,0,0.59653527,23329.199555827796
V006887,enterprise,7399,3308138.46,ach,1,0.8887159,23319.96259469239
V003184,enterprise,5211,3844308.38,ach,0,0.7638479,23291.734680185116
V005801,enterprise,5085,4048066.04,check,1,0.7250184,23279.3783267458
V002370,enterprise,5172,4303739.73,ach,0,0.680509,23229.867968291084
V019804,enterprise,5111,4286033.24,ach,1,0.67984986,23110.872890015184
V023990,enterprise,7372,4629027.01,ach,0,0.6290696,23095.842331666645
V006270,enterprise,5085,4094437.34,ach,1,0.71069604,23079.203280414265
V005019,enterprise,4214,4796582.05,ach,0,0.60620296,23061.617893293333
V000212,enterprise,5734,3445095.34,check,1,0.8429956,23033.601264937144
V021869,enterprise,4214,4472421.0,ach,0,0.6487322,23011.227593574524
V024731,enterprise,4214,4098682.18,ach,1,0.70753735,22999.76592467559
V019347,enterprise,7392,3824879.84,check,1,0.7577915,22987.69203661865
V000915,enterprise,5199,4841103.26,ach,1,0.59864235,22984.71542796112
V012479,enterprise,5734,3442415.32,ach,1,0.84057134,22948.765374321003
V015682,enterprise,5172,4156747.83,ach,0,0.6955645,22930.290088601058
V005674,enterprise,5211,3611235.36,ach,0,0.79872185,22874.980697838517
V006930,enterprise,5172,5087999.68,ach,0,0.56668067,22866.16853220764
V010723,enterprise,8911,3701211.0,ach,1,0.778412,22848.535994837763
V004402,enterprise,7399,3280633.41,ach,1,0.8779843,22842.756639914573
V015897,enterprise,8911,3752463.99,check,1,0.7673923,22836.8951067147
V016289,enterprise,7372,3702300.58,ach,1,0.77777183,22836.360795083372
V023680,enterprise,4214,4442119.08,check,1,0.6478364,22822.131008882658
V024870,enterprise,5211,4354484.72,check,0,0.66020995,22798.99324598751
V003683,enterprise,5211,4151436.21,ach,1,0.6923284,22793.25729454519
V008753,enterprise,7372,3967416.76,check,1,0.7241643,22784.492872412855
V002635,enterprise,5065,5024340.95,ach,1,0.5715593,22773.67077106252
V009907,enterprise,5085,4216662.44,check,1,0.68047273,22754.59046992718
V016716,enterprise,7399,4841887.03,ach,1,0.5913942,22707.710711257194
V014094,enterprise,4214,7370247.02,check,1,0.38846523,22704.677376509808
V007467,enterprise,5122,3922586.07,ach,0,0.7295571,22694.004046381753
V009714,enterprise,5085,4110209.4,ach,1,0.6933841,22599.631124361516
V017020,enterprise,8911,3380052.67,check,1,0.84224796,22574.73980781456
V004921,enterprise,5169,4191111.5,ach,0,0.6770495,22500.72015531969
V011094,enterprise,5122,4169414.43,ach,0,0.67979777,22474.869006822122
V005945,enterprise,8911,4983056.19,check,1,0.56740624,22419.33729721853
V017372,enterprise,8911,4565764.35,ach,1,0.61864084,22396.54634376471
V005968,enterprise,4214,5791925.36,ach,1,0.48745018,22386.200587189447
V002023,enterprise,8911,4634194.82,ach,1,0.6088759,22373.195248339867
V004314,enterprise,8911,3742271.98,ach,1,0.75328285,22351.914271473037
V014058,enterprise,5085,3475426.53,ach,0,0.81080467,22343.13634957497
V011339,enterprise,5172,5642111.55,ach,1,0.49937707,22340.3291594569
V009962,enterprise,5172,6041490.05,ach,0,0.46525535,22286.684535808316
V005470,enterprise,5169,5241564.5,ach,0,0.53567356,22262.140071468115
V020987,enterprise,5065,3700013.79,ach,0,0.7588184,22261.107997207357
V003586,enterprise,7372,4703649.16,check,0,0.5966096,22249.9376665419
V000194,enterprise,5065,8178809.02,ach,1,0.34272817,22224.86583987283
V001164,enterprise,5211,3943261.16,ach,0,0.7100645,22199.757189402488
V016567,enterprise,8911,3588331.95,ach,0,0.77911353,22165.74381095133
V012508,enterprise,5211,3656644.14,ach,0,0.76307315,22122.29559173871
V003509,enterprise,5085,4037755.59,ach,1,0.690933,22118.548313093128
V004090,enterprise,5137,3466016.58,ach,0,0.80486405,22117.377106670017
V018805,enterprise,4214,5973122.08,ach,0,0.46548668,22043.26991504032
V022487,enterprise,5211,3958371.87,ach,1,0.7012903,22007.74266838414
V021248,enterprise,5122,4950082.56,ach,1,0.5599782,21975.506062927245
V009787,enterprise,5169,4670784.41,ach,1,0.59311676,21962.564136829224
V024176,enterprise,4214,4585702.61,ach,1,0.60329777,21932.3532688259
V019968,enterprise,5122,4111072.61,ach,0,0.6721107,21904.76635311177
V000282,enterprise,4214,7370690.52,ach,0,0.3745183,21883.66816556918
V016401,enterprise,5065,3468387.22,ach,0,0.7958692,21883.059709094134
V005964,enterprise,7399,3196643.26,ach,0,0.86349696,21882.333877498866
V023410,enterprise,5199,4187552.74,ach,0,0.6589146,21873.91796835576
V023496,enterprise,5199,4432000.49,ach,0,0.6214697,21834.831285953616
V019647,enterprise,7392,5171926.31,check,1,0.532534,21833.81297934712
V001366,enterprise,5211,4465375.82,ach,0,0.6151205,21773.95260371322
V009097,enterprise,5065,4448899.03,ach,1,0.6171819,21766.239548990165
V004011,enterprise,4214,5625207.64,ach,1,0.4858679,21664.862032957182
V010767,enterprise,4214,3908530.49,ach,0,0.69916826,21661.763846949354
V016307,enterprise,5137,3840863.13,ach,0,0.7109122,21644.132510180778
V018669,enterprise,5734,3182572.43,ach,1,0.85657346,21608.856687827465
V001905,enterprise,5734,3527638.83,ach,1,0.7726945,21606.297768513818
V022794,enterprise,5122,4246520.65,ach,0,0.6405705,21561.56757371116
V006285,enterprise,8911,3251258.62,check,0,0.8337074,21484.786763992874
V018937,enterprise,5172,6037587.35,ach,0,0.4489493,21484.565263694916
V023586,enterprise,7399,3541004.24,ach,1,0.76490396,21468.225398419458
V023063,enterprise,5085,4743228.09,check,1,0.5708848,21462.695459189996
V016692,enterprise,5172,4524432.08,ach,0,0.5975575,21428.86604197506
V006641,enterprise,5122,4176786.28,ach,1,0.6466258,21406.542719969122
V021644,enterprise,5065,3692755.12,ach,0,0.7311911,21400.87738708836
V018939,enterprise,5085,3944287.57,ach,1,0.6808619,21284.120726881116
V002672,enterprise,5734,3644991.09,ach,1,0.73440105,21215.082189113353
V008617,enterprise,5122,3702380.61,ach,0,0.72132593,21164.985210277086
V023614,enterprise,5122,3985913.62,ach,0,0.66979074,21157.824417396012
V000934,enterprise,5199,3427804.54,ach,0,0.7781907,21139.88415864154
V000944,enterprise,5169,4041025.7,ach,0,0.6574976,21055.717103557734
V017149,enterprise,7399,3375152.46,ach,1,0.7869872,21049.613880442066
V021635,enterprise,4214,5227882.44,ach,0,0.5080441,21047.959622183345
V008429,enterprise,5172,6391903.6,check,0,0.4151272,21027.62373780851
V023569,enterprise,5111,3660847.56,ach,1,0.7230393,20975.494108351573
V010531,enterprise,5734,5980433.04,check,1,0.44171724,20933.282879139388
V007244,enterprise,5065,4086037.77,check,1,0.6446249,20871.693148119673
V020302,enterprise,7372,2970934.79,ach,1,0.8847462,20828.185981883344
V023275,enterprise,5172,5269948.43,ach,0,0.4981606,20802.245402782268
V010115,enterprise,5137,3325404.08,ach,0,0.7892557,20796.752431665915
V006468,enterprise,5122,3285969.86,ach,1,0.79717076,20755.83267899378
V008627,enterprise,5065,3321997.98,ach,0,0.7865879,20704.347158696604
V019365,enterprise,7372,3899929.21,ach,1,0.6698147,20697.83949301503
V017362,enterprise,4214,3976534.75,ach,1,0.6565361,20685.909003242494
V019231,enterprise,5137,3465375.54,ach,1,0.7523232,20656.659607503443
V017335,enterprise,5085,3087869.38,ach,1,0.84264505,20615.822762476175
V016944,enterprise,5734,3107251.37,ach,1,0.83607334,20583.12022386394
V008397,enterprise,7392,3162105.64,ach,1,0.8196231,20533.87893820103
V018794,enterprise,5169,3416175.39,ach,1,0.75861853,20532.591719366425
V006435,enterprise,5172,3172172.73,ach,0,0.81358784,20446.729387005555
V020290,enterprise,5085,3475959.75,ach,1,0.74103343,20406.41914403939
V013850,enterprise,4214,5240752.74,ach,0,0.491485,20406.010868957044
V013890,enterprise,5211,3753366.67,check,0,0.68612945,20402.363295445986
V000964,enterprise,5169,4658768.53,ach,0,0.5520799,20376.100309660396
V022194,enterprise,7399,3117567.96,ach,0,0.82370406,20343.62718490103
V018012,enterprise,8911,4082421.15,ach,1,0.62865835,20331.585293172622
V020370,enterprise,4214,5909174.5,check,0,0.43411258,20321.975838178278
V006570,enterprise,5137,4951670.22,check,0,0.51796395,20318.2931662123
V017434,enterprise,5065,3485607.47,check,0,0.7352637,20302.725307614644
V022679,enterprise,5172,3165928.24,ach,0,0.80869985,20282.285447860566
V005134,enterprise,5065,3407244.08,ach,0,0.75098866,20270.413388593635
V007951,enterprise,5085,3916599.13,ach,0,0.65209746,20232.034869131756
V023255,enterprise,7392,3234029.52,ach,1,0.7895879,20228.40500450527
V000439,enterprise,7392,3114304.1,ach,1,0.81850123,20192.493992569543
V022163,enterprise,5734,3519490.37,ach,1,0.72355556,20172.374742051008
V006276,enterprise,5122,3838474.91,check,1,0.66251403,20144.34788208595
V012936,enterprise,7392,3441637.38,ach,1,0.73844385,20131.64769802864
V011804,enterprise,7372,4138256.5,check,0,0.6124809,20076.823823550225
V004537,enterprise,7372,3446237.21,ach,1,0.73417175,20041.03997635421
V017419,enterprise,8911,3370147.27,ach,1,0.7492867,20001.652514014317
V001399,enterprise,7372,3579673.06,check,1,0.7051346,19993.20980837188
V000959,enterprise,7392,3657157.78,check,0,0.6892782,19966.392625610744
V009315,enterprise,7399,3140840.31,ach,1,0.80231786,19959.618152239134
V000886,enterprise,4214,3960270.44,ach,1,0.6353832,19930.314083029192
V008924,enterprise,5065,3481166.94,ach,0,0.72278446,19929.066923789185
V018931,enterprise,5169,4664019.03,ach,1,0.5384889,19892.18073062198
V005387,enterprise,5122,2862913.65,ach,1,0.8764366,19873.29824126525
V015347,enterprise,5169,3222218.26,ach,0,0.7756736,19795.117819757194
V016484,enterprise,7372,3814008.63,ach,0,0.65300834,19724.63560836938
V024190,enterprise,8911,6160428.34,ach,1,0.4042819,19724.398094380616
V001294,enterprise,7399,3074455.63,check,0,0.8092077,19702.984807824498
V017572,enterprise,5065,4211266.78,check,0,0.590583,19696.8214395897
V018268,enterprise,5169,4530529.84,ach,1,0.54774284,19652.522381622315
V015248,enterprise,5211,3935268.48,ach,0,0.63033396,19644.26691906525
V009609,enterprise,5111,3302512.28,check,0,0.75089616,19638.750205177857
V023476,enterprise,5085,3059728.75,check,1,0.8101647,19631.073554255963
V009461,enterprise,5734,3199529.61,ach,0,0.7734948,19598.555615952155
V011304,enterprise,5137,3125594.77,ach,0,0.7896479,19544.954201351935
V004978,enterprise,7372,2922297.09,ach,1,0.84384644,19527.759975520832
V014287,enterprise,5065,3281266.86,ach,1,0.7498093,19482.595908742514
V005902,enterprise,7372,2957380.62,ach,0,0.8304343,19447.282968975604
V011808,enterprise,7392,3058482.56,ach,0,0.8026132,19438.227766596985
V019203,enterprise,5169,4138705.0,ach,1,0.5915678,19386.597368719576
V009024,enterprise,8911,3411471.6,check,1,0.71604174,19342.048585886576
V006104,enterprise,5734,2929341.7,ach,1,0.83221877,19302.82508310976
V005253,enterprise,5122,4015360.04,ach,0,0.6069706,19297.644206071414
V001807,enterprise,7372,4198741.52,check,1,0.58039707,19295.498188829155
V019319,enterprise,4214,4452081.28,ach,0,0.54718554,19288.91600166321
V001179,enterprise,5169,3630187.19,ach,0,0.6706173,19275.73014341559
V001698,enterprise,7399,2984968.57,ach,0,0.8136069,19228.728625128566
V021460,enterprise,5172,3772953.23,ach,0,0.64366144,19228.036055052668
V002137,enterprise,4214,3982047.16,ach,1,0.60805535,19170.44073753746
V021251,enterprise,7392,3234178.67,check,0,0.74797446,19152.66423375341
V021120,enterprise,5122,3448425.98,ach,1,0.7011034,19141.625137608884
V019730,enterprise,8911,3426916.35,check,1,0.70173836,19038.38920711594
V013589,enterprise,5122,3115820.03,ach,1,0.7703093,19001.16189357251
V021633,enterprise,5172,2994152.02,ach,1,0.8013554,18995.039633210305
V024934,enterprise,5085,3406023.72,ach,0,0.7037666,18976.365438379136
V021640,enterprise,5734,3110466.9,ach,1,0.7697946,18955.364569744586
V014176,enterprise,7399,3847152.67,check,0,0.6184812,18835.13337846723
V005521,enterprise,5137,3244763.48,ach,1,0.7311645,18779.647329630567
V022854,enterprise,5734,3373085.86,check,1,0.70187706,18739.93262630557
V023037,enterprise,5211,3185135.94,ach,0,0.74312466,18735.6245973178
V011782,enterprise,5169,3551465.85,check,0,0.6664632,18735.370254894475
V002471,enterprise,7372,3759370.07,check,1,0.6293996,18729.168075647405
V024680,enterprise,5199,3519617.84,ach,1,0.6722702,18729.072916691053
V017198,enterprise,5122,3222091.01,ach,1,0.7327404,18687.650101298066
V009112,enterprise,5199,2726248.33,ach,1,0.8656896,18680.678079796853
V017475,enterprise,5172,3765969.99,ach,0,0.62610304,18663.082181442904
V009642,enterprise,5122,3664875.86,ach,1,0.6430063,18652.306859758453
V015253,enterprise,5122,2969960.5,ach,0,0.7932175,18646.596672415973
V000146,enterprise,5199,4246549.12,ach,1,0.5542485,18629.148240066836
V007711,enterprise,7372,2953332.87,ach,1,0.7961283,18609.854379340133
V007138,enterprise,5085,4676521.17,ach,1,0.50161004,18566.319794023228
V003365,enterprise,7399,2838098.18,check,0,0.8264119,18563.504940509025
V017724,enterprise,5169,3052747.58,ach,0,0.76751983,18544.354469553316
V020631,enterprise,7392,4492625.84,check,1,0.5211264,18529.807067113878
V009903,enterprise,5111,3194011.51,ach,1,0.732943,18528.226984744993
V021834,enterprise,7372,2930848.72,ach,0,0.79824877,18516.371036023254
V022438,enterprise,5085,3700597.34,ach,1,0.6320406,18511.422692715587
V014465,enterprise,5172,3701234.31,ach,0,0.6315804,18501.016734830817
V024407,enterprise,8911,2898116.75,ach,1,0.80599284,18486.890839764117
V024465,enterprise,5169,5741823.51,check,1,0.40593454,18446.435993392355
V018357,enterprise,5199,3412761.16,ach,1,0.6823463,18429.479176278284
V010658,enterprise,5172,3597986.95,ach,0,0.64667505,18413.827133769344
V002495,enterprise,5169,3375548.62,ach,1,0.6888587,18402.207945923434
V002915,enterprise,5065,3161135.69,ach,1,0.7351581,18391.47570309884
V014542,enterprise,5085,5122411.49,ach,1,0.45350015,18384.115099582817
V007182,enterprise,7372,2681188.26,ach,1,0.8616564,18282.104778031804
V013586,enterprise,5734,2585366.85,ach,1,0.89331067,18276.286262765934
V001549,enterprise,8911,3245463.43,ach,1,0.71161854,18276.255650794286
V000186,enterprise,7399,3464424.6,check,1,0.663448,18187.72391411114
